timestamp,station_id,cmaq_row,cmaq_col,source_file,cmaq_o3,cmaq_so2,cmaq_co,cmaq_no2,cmaq_no,cmaq_rh,cmaq_ta,cmaq_pres,cmaq_wvel,cmaq_nox
2025-12-30 04:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.03087162971496582,5.5296390200965106e-05,0.08287958800792694,0.0004367586225271225,0.00020919622329529375,0.7406435012817383,295.13763427734375,99529.46875,-0.004509860184043646,0.0006459548458224162
2025-12-30 05:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.0313299298286438,4.303532114136033e-05,0.08446098864078522,0.00048016448272392154,0.0002115964744007215,0.708620548248291,295.61334228515625,99426.03125,0.0018410499906167388,0.000691760957124643
2025-12-30 06:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.030922800302505493,7.976796041475609e-05,0.08995681256055832,0.0007807318470440805,0.00026113714557141066,0.7130690813064575,295.55181884765625,99322.71875,0.0017849303549155593,0.0010418689926154912
2025-12-30 07:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.028446858748793602,0.00018150039250031114,0.10235567390918732,0.0017088474705815315,0.000296291196718812,0.7473518252372742,295.025634765625,99285.46875,-0.0019791959784924984,0.0020051386673003435
2025-12-30 08:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.02707347646355629,0.00027235766174271703,0.11173321306705475,0.002340972423553467,0.000369484128896147,0.7672805786132812,294.6663818359375,99297.40625,-0.0047534918412566185,0.002710456552449614
2025-12-30 09:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.027808895334601402,0.0002640203747432679,0.10443472862243652,0.0018164495704695582,0.000343558203894645,0.7590134143829346,294.79437255859375,99319.3125,-0.001634193118661642,0.002160007774364203
2025-12-30 10:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.023363392800092697,0.0005302715580910444,0.13431452214717865,0.00451622111722827,4.4622516725212336e-05,0.7947878837585449,294.14105224609375,99327.234375,-0.0006488588405773044,0.004560843633953482
2025-12-30 11:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.018377961590886116,0.00108744902536273,0.18542185425758362,0.00852973759174347,7.906567770987749e-05,0.8474161028862,293.0277404785156,99364.2265625,-0.004009882919490337,0.008608803269453347
2025-12-30 12:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.016688788309693336,0.0013803058536723256,0.20581524074077606,0.010113194584846497,7.802635082043707e-05,0.873763918876648,292.505859375,99407.4140625,-0.003995849750936031,0.010191220935666934
2025-12-30 13:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.015505203977227211,0.0015774540370330215,0.21662399172782898,0.01074866484850645,8.499762770952657e-05,0.8799095153808594,292.3786315917969,99432.703125,-0.0018263683887198567,0.010833662476215977
2025-12-30 14:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.01095540914684534,0.002081069629639387,0.2688479721546173,0.014232659712433815,0.00016955923638306558,0.8917468190193176,291.9956359863281,99416.9609375,-0.003820683341473341,0.01440221894881688
2025-12-30 15:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.0085267573595047,0.002576365601271391,0.30374738574028015,0.01635606214404106,0.00023307709489017725,0.9060632586479187,291.4666442871094,99400.90625,-0.006121593061834574,0.01658913923893124
2025-12-30 16:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.008844136260449886,0.0028974658343940973,0.28786197304725647,0.015041245147585869,0.00021512196690309793,0.9070950746536255,291.1517333984375,99371.40625,-0.006114997435361147,0.015256367114488967
2025-12-30 17:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.010176687501370907,0.0032107955776154995,0.26369279623031616,0.013069677166640759,0.00012551338295452297,0.8969180583953857,291.07666015625,99332.3984375,-0.0071071600541472435,0.013195190549595281
2025-12-30 18:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.011714380234479904,0.003218126017600298,0.24153494834899902,0.011681836098432541,8.647785580251366e-05,0.8925744891166687,290.924560546875,99301.640625,-0.00690598227083683,0.011768313954235055
2025-12-30 19:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.012921216897666454,0.0027397493831813335,0.2145673632621765,0.01003449410200119,6.49609137326479e-05,0.8932391405105591,290.7234802246094,99287.0625,-0.0066575477831065655,0.010099455015733838
2025-12-30 20:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.01390471775084734,0.0020873146131634712,0.19332796335220337,0.008579907938838005,8.599887223681435e-05,0.8946253061294556,290.6685791015625,99294.875,-0.006020830012857914,0.00866590681107482
2025-12-30 21:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.015302062034606934,0.0015472566010430455,0.17753762006759644,0.007401735056191683,7.406964141409844e-05,0.8838121294975281,290.8968811035156,99307.046875,-0.007662427145987749,0.007475804697605781
2025-12-30 22:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.01959291473031044,0.0014033968327566981,0.1565430462360382,0.005888617131859064,4.276507388567552e-05,0.8693283200263977,291.11474609375,99326.125,-0.01044182013720274,0.00593138220574474
2025-12-30 23:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251230.nc,0.02236850932240486,0.0012007892364636064,0.14063453674316406,0.00498491246253252,2.8235430363565683e-05,0.8737944960594177,290.9979248046875,99395.3046875,-0.007462217938154936,0.005013147892896086
2025-12-31 00:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.02666976861655712,8.278278255602345e-05,0.08178272843360901,0.0012154043652117252,0.00012080827582394704,0.8716062903404236,291.183349609375,99460.7109375,-0.0039047449827194214,0.0013362126410356723
2025-12-31 01:00:00,HN_GP,57,49,CCTM_ACONC_v532_gcc_v53_20251231.nc,0.02625841461122036,6.768653111066669e-05,0.08152870833873749,0.0010868136305361986,0.00032073393231257796,0.8394865393638611,292.29571533203125,99476.078125,-0.003948346711695194,0.0014075475628487766
